X,Y,id,icon_url
14.6659933496678,41.5542847703865,"1",./0.png
14.6699240145281,41.558262564113,"2",./0.png
14.2656929615606,41.6071574634321,"3",./0.png
14.9857468937706,41.9988080178268,"4",./0.png
14.2361352749406,41.5979765608513,"5",./0.png
